name,category,province,address,phone,website,rating,review_count,google_maps_url,type,priority
ASCA ELPIDA (Biro Layanan Psikologi & Konseling),Psikolog,Jawa Timur,·,41,0852-3100-6330,,,https://www.google.com/maps/place/ASCA+ELPIDA+%28Biro+Layanan+Psikologi+%26+Konseling%29/data=!4m7!3m6!1s0x2e77ff9d6a50d60d:0xc266ae8789c00383!8m2!3d-7.1626357!4d112.605085!16s%2Fg%2F11j0s5nj7z!19sChIJDdZQap3_dy4RgwPAiYeuZsI?authuser=0&hl=id&rclk=1,Psychologist,2
Lembaga Psikologi Dr Soetomo,Psikolog,Jawa Timur,Jl. Ketintang Madya II No.1,0800,(031) 8290211,,,https://www.google.com/maps/place/Lembaga+Psikologi+Dr+Soetomo/data=!4m7!3m6!1s0x2dd7fb7c996d405d:0x7c50b8c48fb06c1a!8m2!3d-7.3175196!4d112.7221823!16s%2Fg%2F1hc4k9616!19sChIJXUBtmXz71y0RGmywj8S4UHw?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktek Psikolog Klinis Hasri Ardilla., S.Psi., M.Psi., Psikolog - Hasiera Consulting_Rumah Terapi ABK ARA",Psikolog,Jawa Timur,"Perumahan Merpati Kehutanan, Jl. Johar Blk. A No.1",,0878-6537-9102,,,"https://www.google.com/maps/place/Praktek+Psikolog+Klinis+Hasri+Ardilla.,+S.Psi.,+M.Psi.,+Psikolog+-+Hasiera+Consulting_Rumah+Terapi+ABK+ARA/data=!4m7!3m6!1s0x2dd7e5d4d4f59b53:0x636e916ddad4c1b9!8m2!3d-7.4016829!4d112.7626623!16s%2Fg%2F11p46qsgfc!19sChIJU5v11NTl1y0RucHU2m2RbmM?authuser=0&hl=id&rclk=1",Psychologist,2
"Biro Konsultasi Psikologi ( Psikolog ) ""ADYATMA"" dan Tempat Terapi untuk Anak Kebutuhan Khusus",Klinik Kesehatan Mental,Jawa Timur,Jl. Kelapa,,0812-5279-71107,,,https://www.google.com/maps/place/Biro+Konsultasi+Psikologi+%28+Psikolog+%29+%22ADYATMA%22+dan+Tempat+Terapi+untuk+Anak+Kebutuhan+Khusus/data=!4m7!3m6!1s0x2e7859e90dc03717:0xd54dce490a2b2f4e!8m2!3d-7.8357149!4d112.0618413!16s%2Fg%2F11mwhjyy3_!19sChIJFzfADelZeC4RTi8rCknOTdU?authuser=0&hl=id&rclk=1,Psychologist,2
LEMBAGA PSIKOLOGI INSANIA INDONESIA,Psikolog,Jawa Timur,Gg. Biru No.g108,0800,0812-2722-7989,,,https://www.google.com/maps/place/LEMBAGA+PSIKOLOGI+INSANIA+INDONESIA/data=!4m7!3m6!1s0x2dd8016ec8a6e8cd:0x919d3d8fe2089462!8m2!3d-7.1761509!4d112.6482637!16s%2Fg%2F11fmlzggn3!19sChIJzeimyG4B2C0RYpQI4o89nZE?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktik Psikolog Rizki Restu, M.Psi, Psikolog Mojokerto (SOCA PSIKOLOGI)",Psikolog,Jawa Timur,Jl. Yos Sudarso No.41,,0895-0423-8000,,,"https://www.google.com/maps/place/Praktik+Psikolog+Rizki+Restu,+M.Psi,+Psikolog+Mojokerto+%28SOCA+PSIKOLOGI%29/data=!4m7!3m6!1s0x2e78138ad261274b:0xcf009f6fc1513a99!8m2!3d-7.4662659!4d112.4300187!16s%2Fg%2F11sff22zqv!19sChIJSydh0ooTeC4RmTpRwW-fAM8?authuser=0&hl=id&rclk=1",Psychologist,2
Hasiera Consulting (Biro psikologi) /Praktik psikolog,Psikolog,Jawa Timur,Ahsana Madinah Regency B-26,1000,0878-6537-9102,,,https://www.google.com/maps/place/Hasiera+Consulting+%28Biro+psikologi%29+%2FPraktik+psikolog/data=!4m7!3m6!1s0x2e781324fe831a01:0xb845c77fb48f9e27!8m2!3d-7.4946868!4d112.4219068!16s%2Fg%2F11lgp2wqn9!19sChIJARqD_iQTeC4RJ56PtH_HRbg?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktik Psikolog Klinis Harum W., M.Psi., Psikolog",Psikolog,Jawa Timur,·,26,0895-8099-60009,,,"https://www.google.com/maps/place/Praktik+Psikolog+Klinis+Harum+W.,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e784b76f2057187:0x251edc50fe248c48!8m2!3d-7.6030942!4d111.9005368!16s%2Fg%2F11sj6h7m8c!19sChIJh3EF8nZLeC4RSIwk_lDcHiU?authuser=0&hl=id&rclk=1",Psychologist,2
Pelayanan Psikologi Airlangga Mas,Psikolog,Jawa Timur,"HP3F+X5G, Jl. Yos Sudarso",,0813-5767-2338,,,https://www.google.com/maps/place/Pelayanan+Psikologi+Airlangga+Mas/data=!4m7!3m6!1s0x2dd7e6b6c61230b5:0x6af8c0f5ad5da1cf!8m2!3d-7.4450616!4d112.7229528!16s%2Fg%2F11b6dg4g8n!19sChIJtTASxrbm1y0Rz6FdrfXA-Go?authuser=0&hl=id&rclk=1,Psychologist,2
"Nuril Bariroh, M. Psi., Psikolog",Psikolog,Jawa Timur,"Depan SDI Nurul Ulum, Jl. Panjaitan",0830,0851-9840-4827,,,"https://www.google.com/maps/place/Nuril+Bariroh,+M.+Psi.,+Psikolog/data=!4m7!3m6!1s0x2e784bd10e5ba8c1:0xff7cb479f1cbb3a8!8m2!3d-7.6080716!4d111.8989162!16s%2Fg%2F11t4lzyqpt!19sChIJwahbDtFLeC4RqLPL8Xm0fP8?authuser=0&hl=id&rclk=1",Psychologist,2
Psikolog,Klinik Kesehatan Mental,Jawa Timur,Jl. Abdul Wahab No.19. RT 1 RW 1 Kepuh,0800,0856-5595-5995,,,https://www.google.com/maps/place/Psikolog/data=!4m7!3m6!1s0x2dd7e1954c23487d:0x27a5e5a9e9b2eb28!8m2!3d-7.4524352!4d112.6434319!16s%2Fg%2F11c6kymc02!19sChIJfUgjTJXh1y0RKOuy6anlpSc?authuser=0&hl=id&rclk=1,Psychologist,2
Psikolog Blitar,Psikolog,Jawa Timur,·,,0813-3290-2212,,,https://www.google.com/maps/place/Psikolog+Blitar/data=!4m7!3m6!1s0x2e78edacf8566aad:0x9945bca4ea8a2f3d!8m2!3d-8.0735613!4d112.1513236!16s%2Fg%2F11s3bfw6xs!19sChIJrWpW-KzteC4RPS-K6qS8RZk?authuser=0&hl=id&rclk=1,Psychologist,2
Grahita Indonesia Kediri,Psikolog,Jawa Timur,Jl. Moh. Hatta No.529,,0852-3368-0748,,,https://www.google.com/maps/place/Grahita+Indonesia+Kediri/data=!4m7!3m6!1s0x2e78473d89a2b603:0x1e8a5e66ad03c335!8m2!3d-7.5787635!4d112.1002081!16s%2Fg%2F11gz8bp7st!19sChIJA7aiiT1HeC4RNcMDrWZeih4?authuser=0&hl=id&rclk=1,Psychologist,2
"Psikologis Hana Athia Akhzalini, M.Si, CH, CHt",Psikoterapis,Jawa Timur,Jl. Tangsi No.50,,0856-4577-2626,,,"https://www.google.com/maps/place/Psikologis+Hana+Athia+Akhzalini,+M.Si,+CH,+CHt/data=!4m7!3m6!1s0x2e78ef184a3a89c3:0x398ff67f4c0ee79!8m2!3d-8.0574267!4d112.0665961!16s%2Fg%2F11ptlsks53!19sChIJw4k6ShjveC4Ree7A9Gf_mAM?authuser=0&hl=id&rclk=1",Psychologist,2
"Lembaga Psikologi & Terapi ABK ""FLANELLA""",Psikolog,Jawa Timur,Jl. Suwarno gg. Kali Rt.01 Rw.06 Dusun Dadaptulis Dalam,,0853-3462-0853,,,https://www.google.com/maps/place/Lembaga+Psikologi+%26+Terapi+ABK+%22FLANELLA%22/data=!4m7!3m6!1s0x2e788131da6e93d5:0x3e9ab37434b7205d!8m2!3d-7.9111215!4d112.5695783!16s%2Fg%2F11h79pvbp0!19sChIJ1ZNu2jGBeC4RXSC3NHSzmj4?authuser=0&hl=id&rclk=1,Psychologist,2
BE PSYCHOLOGY (Biro Konsultasi Psikologi),Psikolog,Jawa Timur,"Regency, Perumahan Joloarto, Blk. B No.9",,0815-1597-6097,,,https://www.google.com/maps/place/BE+PSYCHOLOGY+%28Biro+Konsultasi+Psikologi%29/data=!4m7!3m6!1s0x2e78579b6326c141:0x8b3831406ddc7006!8m2!3d-7.8500441!4d112.0028485!16s%2Fg%2F11gk8p7pq7!19sChIJQcEmY5tXeC4RBnDcbUAxOIs?authuser=0&hl=id&rclk=1,Psychologist,2
Lembaga Psikologi dan konseling Cahaya intuisi psikologi,Psikolog,Jawa Timur,Lakarsantri Gg. III No.28,,0819-9911-5292,,,https://www.google.com/maps/place/Lembaga+Psikologi+dan+konseling+Cahaya+intuisi+psikologi/data=!4m7!3m6!1s0x2e78074b6227ae11:0x65900a3ebbd3cc8!8m2!3d-7.3010691!4d112.6316303!16s%2Fg%2F11ld_lmdby!19sChIJEa4nYksHeC4RyDy966MAWQY?authuser=0&hl=id&rclk=1,Psychologist,2
Biro Psikologi Humanity - Sidoarjo,Psikolog,Jawa Timur,Jl. Sempati No.62A,,0858-5935-7791,,,https://www.google.com/maps/place/Biro+Psikologi+Humanity+-+Sidoarjo/data=!4m7!3m6!1s0x2dd7e5bdf04a97ad:0x7ad2d80f30c8cfd4!8m2!3d-7.3748377!4d112.73731!16s%2Fg%2F11rndlnjb7!19sChIJrZdK8L3l1y0R1M_IMA_Y0no?authuser=0&hl=id&rclk=1,Psychologist,2
Flourish Psychology Center,Psikolog,Jawa Timur,Jl. Muria Jl. Pepelegi Indah No.35,,0853-8593-0602,,,https://www.google.com/maps/place/Flourish+Psychology+Center/data=!4m7!3m6!1s0x2dd7e5c11663b4bd:0xb93f55ee24744fb0!8m2!3d-7.3644796!4d112.7252749!16s%2Fg%2F11r4pfbgz8!19sChIJvbRjFsHl1y0RsE90JO5VP7k?authuser=0&hl=id&rclk=1,Psychologist,2
Layanan Psikologi INSPIRASI Tuban,Psikolog,Jawa Timur,"32WR+9FF, Gang Gg. Kos-Kosan",,0813-5790-7640,,,https://www.google.com/maps/place/Layanan+Psikologi+INSPIRASI+Tuban/data=!4m7!3m6!1s0x2e7799478ea6f7b9:0xa1afa6eb230095e!8m2!3d-6.9040563!4d112.0411786!16s%2Fg%2F11sy91pp_p!19sChIJufemjkeZdy4RXgkwsm76Ggo?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktek Psikologi Oky Niassafitri, S.Psi, M.Si, M.Psi, Psikolog",Psikolog,Jawa Timur,"8GJF+PWG, Jl. Kebonsari",,,,,"https://www.google.com/maps/place/Praktek+Psikologi+Oky+Niassafitri,+S.Psi,+M.Si,+M.Psi,+Psikolog/data=!4m7!3m6!1s0x2e79bd5f0a0051cf:0xb32348ab42cab45a!8m2!3d-7.6681796!4d111.5248339!16s%2Fg%2F11jgz9m61d!19sChIJz1EACl-9eS4RWrTKQqtII7M?authuser=0&hl=id&rclk=1",Psychologist,2
"Praktik Psikolog Rizky Aulia Fitriana, M.Psi., Psikolog",Psikolog,Jawa Timur,Jl. Banaran No.6,,0858-1259-2685,,,"https://www.google.com/maps/place/Praktik+Psikolog+Rizky+Aulia+Fitriana,+M.Psi.,+Psikolog/data=!4m7!3m6!1s0x2e78579b80a896cd:0x17c767c6a83b31d5!8m2!3d-7.8299471!4d112.0316045!16s%2Fg%2F11vrv7xfrd!19sChIJzZaogJtXeC4R1TE7qMZnxxc?authuser=0&hl=id&rclk=1",Psychologist,2
Unit Psikologi RSUD Dr. Soetomo Surabaya,Psikolog,Jawa Timur,"PQH5+Q4X, Jl. Airlangga",0800,(031) 15501109,,,https://www.google.com/maps/place/Unit+Psikologi+RSUD+Dr.+Soetomo+Surabaya/data=!4m7!3m6!1s0x2dd7fbdab5883bc9:0x602298784194764e!8m2!3d-7.2705188!4d112.7578646!16s%2Fg%2F11h8h37x0k!19sChIJyTuItdr71y0RTnaUQXiYImA?authuser=0&hl=id&rclk=1,Psychologist,2
Biro Psikologi Baeks Madiun,Psikolog,Jawa Timur,Jalan Diponegoro No. 56 Kompleks Pertokoan Unit G,0800,0852-3010-3342,,,https://www.google.com/maps/place/Biro+Psikologi+Baeks+Madiun/data=!4m7!3m6!1s0x2e79befa0ea1dc21:0xc1b48ccb6945454a!8m2!3d-7.6234277!4d111.5297538!16s%2Fg%2F11fy2nkfbm!19sChIJIdyhDvq-eS4RSkVFacuMtME?authuser=0&hl=id&rclk=1,Psychologist,2
Psychosense Training & Consulting,Psikolog,Jawa Timur,Jl. Arjuno No.26,0800,0852-3196-0102,,,https://www.google.com/maps/place/Psychosense+Training+%26+Consulting/data=!4m7!3m6!1s0x2dd628238dfc228f:0xd498071efa3a68bc!8m2!3d-7.9775826!4d112.6276695!16s%2Fg%2F11b69hvvsj!19sChIJjyL8jSMo1i0RvGg6-h4HmNQ?authuser=0&hl=id&rclk=1,Psychologist,2
CONQUERA PSIKOLOGI,Psikolog,Jawa Timur,Jl. Raya Simo Gunung No.12 A,,(031) 5621177,,,https://www.google.com/maps/place/CONQUERA+PSIKOLOGI/data=!4m7!3m6!1s0x2dd7fd8cf095c30b:0xb54935abc6a5c24f!8m2!3d-7.2752767!4d112.7104258!16s%2Fg%2F11sf6w7zvz!19sChIJC8OV8Iz91y0RT8Klxqs1SbU?authuser=0&hl=id&rclk=1,Psychologist,2
Psikolog berkendara,Psikolog,Jawa Timur,Jalan Dokter Soetomo No.17,,,,,https://www.google.com/maps/place/Psikolog+berkendara/data=!4m7!3m6!1s0x2dd7db1bd3fcfd61:0xc560537512393949!8m2!3d-7.6038587!4d112.7949459!16s%2Fg%2F11pf948sjs!19sChIJYf380xvb1y0RSTk5EnVTYMU?authuser=0&hl=id&rclk=1,Psychologist,2
Unit Pelayanan Psikologi UNAIR,Klinik Tanpa Perjanjian,Jawa Timur,"Gedung Fakultas Psikologi UNAIR, Jl. Dharmawangsa Dalam No.4-6 Lt. 2",,0857-8508-8185,,,https://www.google.com/maps/place/Unit+Pelayanan+Psikologi+UNAIR/data=!4m7!3m6!1s0x2dd7fbd47d792827:0xf8c3ef352affbf4b!8m2!3d-7.2725062!4d112.7592293!16s%2Fg%2F1pzrw88_7!19sChIJJyh5fdT71y0RS7__KjXvw_g?authuser=0&hl=id&rclk=1,Psychologist,2
Psikolog.Kami ( MF Hakim Psikolog),Psikolog,Jawa Timur,"3 2 no 12 13, Jl. Raya Semambung",,0882-0093-00703,,,https://www.google.com/maps/place/Psikolog.Kami+%28+MF+Hakim+Psikolog%29/data=!4m7!3m6!1s0x2e780b4b0bdd81d3:0x258204f6ea4e6736!8m2!3d-7.4388547!4d112.6073452!16s%2Fg%2F11ny064hq5!19sChIJ04HdC0sLeC4RNmdO6vYEgiU?authuser=0&hl=id&rclk=1,Psychologist,2
Psikolog Daisy Poegoeh S.Psi M.Si Psikolog,Psikolog,Jawa Timur,Perum Griya Husada blok E3 no 16,,,,,https://www.google.com/maps/place/Psikolog+Daisy+Poegoeh+S.Psi+M.Si+Psikolog/data=!4m7!3m6!1s0x2e7883dad7505a07:0x4e2dafbd29ff18a8!8m2!3d-7.8243252!4d112.7236602!16s%2Fg%2F11v3n2b9c5!19sChIJB1pQ19qDeC4RqBj_Kb2vLU4?authuser=0&hl=id&rclk=1,Psychologist,2
Poli Psikologi RSUD Mardi Waluyo Kota Blitar,Departemen Rumah Sakit,Jawa Timur,·,,,,,https://www.google.com/maps/place/Poli+Psikologi+RSUD+Mardi+Waluyo+Kota+Blitar/data=!4m7!3m6!1s0x2e78eb32d6fcdfbd:0x7413bbe355266d92!8m2!3d-8.1098326!4d112.1802944!16s%2Fg%2F11gsmthtjn!19sChIJvd_81jLreC4Rkm0mVeO7E3Q?authuser=0&hl=id&rclk=1,Psychologist,2
Pusat Hipnoterapi Kediri,Psikolog,Jawa Timur,"Mojolegi, RT.01/RW.013",,0857-0444-4457,,,https://www.google.com/maps/place/Pusat+Hipnoterapi+Kediri/data=!4m7!3m6!1s0x2e785d9d8fa00215:0x436cec02c9c90de9!8m2!3d-7.7574533!4d112.15309!16s%2Fg%2F11vcr0x2nt!19sChIJFQKgj51deC4R6Q3JyQLsbEM?authuser=0&hl=id&rclk=1,Psychologist,2
"Biro Psikologi Meta Power Consultant - Klinik Hipnoterapi, Psikologi & Konsultan SDM",Konsultan,Jawa Timur,Jl. Kijogotoyo RT.7/RW.2,0900,0877-4802-3194,,,"https://www.google.com/maps/place/Biro+Psikologi+Meta+Power+Consultant+-+Klinik+Hipnoterapi,+Psikologi+%26+Konsultan+SDM/data=!4m7!3m6!1s0x2dd7e553340461e5:0x52fd8d86068d6436!8m2!3d-7.3941632!4d112.7840071!16s%2Fg%2F11frfkk3mz!19sChIJ5WEENFPl1y0RNmSNBoaN_VI?authuser=0&hl=id&rclk=1",Psychologist,2
Airis Psikologi,Psikolog,Jawa Timur,Jl. Trunojoyo No.34 A,,0822-2987-9048,,,https://www.google.com/maps/place/Airis+Psikologi/data=!4m7!3m6!1s0x2e7847850bf7470d:0x6d9b7075744689e3!8m2!3d-7.5890826!4d112.1040764!16s%2Fg%2F11xdxrmdn0!19sChIJDUf3C4VHeC4R44lGdHVwm20?authuser=0&hl=id&rclk=1,Psychologist,2
Bright Soul Layanan Psikologi,Psikolog,Jawa Timur,Jl. Wisma Permai XII No.15,,0851-2668-3419,,,https://www.google.com/maps/place/Bright+Soul+Layanan+Psikologi/data=!4m7!3m6!1s0x2dd7fbb8c833d619:0xd86618870977b2d2!8m2!3d-7.274528!4d112.7912202!16s%2Fg%2F11n4zlglcd!19sChIJGdYzyLj71y0R0rJ3CYcYZtg?authuser=0&hl=id&rclk=1,Psychologist,2
Biro Psikologi Hyui,Psikolog,Jawa Timur,Jl. Raya Kediri - Blitar No.34,0900,0812-9621-8656,,,https://www.google.com/maps/place/Biro+Psikologi+Hyui/data=!4m7!3m6!1s0x2e78ef0b87995747:0x4c8b4b439266c5d4!8m2!3d-8.0631215!4d112.0682099!16s%2Fg%2F11f8_c3zky!19sChIJR1eZhwvveC4R1MVmkkNLi0w?authuser=0&hl=id&rclk=1,Psychologist,2
"Praktek Psikolog Dan Perawatan Kesehatan Totok Agus Suyono, M.mkes, Psi",Psikolog,Jawa Timur,"3J6R+WCW, Jl. Simpang Borobudur Utara",,0817-9600-375,,,"https://www.google.com/maps/place/Praktek+Psikolog+Dan+Perawatan+Kesehatan+Totok+Agus+Suyono,+M.mkes,+Psi/data=!4m7!3m6!1s0x2dd629eb06af51ad:0x413ecc7a55fcaa0a!8m2!3d-7.9376278!4d112.6410902!16s%2Fg%2F11b6m108vz!19sChIJrVGvBusp1i0RCqr8VXrMPkE?authuser=0&hl=id&rclk=1",Psychologist,2
Praktek Psikolog Hasiera Consulting_Rumah Terapi ABK ARA & Cheerful Playground,Psikolog,Jawa Timur,"Merpati Kehutanan, Perumahan Jl. Johar No.1 Blok. A",,0878-6537-9102,,,https://www.google.com/maps/place/Praktek+Psikolog+Hasiera+Consulting_Rumah+Terapi+ABK+ARA+%26+Cheerful+Playground/data=!4m7!3m6!1s0x2dd7e5c52a796fcd:0xf1494b57eb766cb4!8m2!3d-7.3694638!4d112.7569068!16s%2Fg%2F11qryxwjz4!19sChIJzW95KsXl1y0RtGx261dLSfE?authuser=0&hl=id&rclk=1,Psychologist,2
Biro Psikologi MAHYA CONSULTANT,Psikolog,Jawa Timur,Perumahan Permata Jingga Blk. A-3,,0857-3599-9881,,,https://www.google.com/maps/place/Biro+Psikologi+MAHYA+CONSULTANT/data=!4m7!3m6!1s0x2e7851209e9bc8a9:0x746c97a31dcc5fd5!8m2!3d-7.7918121!4d112.0271281!16s%2Fg%2F11fsynsw_l!19sChIJqcibniBReC4R1V_MHaOXbHQ?authuser=0&hl=id&rclk=1,Psychologist,2
Psytech - Yoga Barata Psikolog,Psikolog,Jawa Timur,Jl. Achmad Yani Gg. II No.21,,0899-0341-999,,,https://www.google.com/maps/place/Psytech+-+Yoga+Barata+Psikolog/data=!4m7!3m6!1s0x2dd6296e52648fe3:0xf083b239fb784919!8m2!3d-7.9405423!4d112.6438109!16s%2Fg%2F11tfmr26c2!19sChIJ449kUm4p1i0RGUl4-zmyg_A?authuser=0&hl=id&rclk=1,Psychologist,2
PUSPAGA KABUPATEN TULUNGAGUNG,Psikolog,Jawa Timur,Jl. Pahlawan No.1,,,,,https://www.google.com/maps/place/PUSPAGA+KABUPATEN+TULUNGAGUNG/data=!4m7!3m6!1s0x2e78e3ceac628263:0xa1933eceb0c70fb5!8m2!3d-8.0556308!4d111.9080554!16s%2Fg%2F11kc674502!19sChIJY4JirM7jeC4RtQ_HsM4-k6E?authuser=0&hl=id&rclk=1,Psychologist,2
HIMPSI MALANG,Psikolog,Jawa Timur,"3HHW+H8H, Jl. Raya Tlogomas",,,,,https://www.google.com/maps/place/HIMPSI+MALANG/data=!4m7!3m6!1s0x2e7881f608dadb5f:0x37414e2d7524441e!8m2!3d-7.9210537!4d112.5958504!16s%2Fg%2F11fth0lzdy!19sChIJX9vaCPaBeC4RHkQkdS1OQTc?authuser=0&hl=id&rclk=1,Psychologist,2
metaPROGRESS Training and Consulting,Psikolog,Jawa Timur,·,0900,0812-3456-0974,,,https://www.google.com/maps/place/metaPROGRESS+Training+and+Consulting/data=!4m7!3m6!1s0x2dd7e4671a543671:0x368425c695866658!8m2!3d-7.39486!4d112.7366488!16s%2Fg%2F11c532pldj!19sChIJcTZUGmfk1y0RWGaGlcYlhDY?authuser=0&hl=id&rclk=1,Psychologist,2
Pusat Layanan Psikologi Universitas Katolik Widya Mandala Surabaya,Psikolog,Jawa Timur,Jl. Mojopahit No.4,,(031) 5678478,,,https://www.google.com/maps/place/Pusat+Layanan+Psikologi+Universitas+Katolik+Widya+Mandala+Surabaya/data=!4m7!3m6!1s0x2dd7fbc3ed48e57b:0xcd7893dedaf42bc7!8m2!3d-7.280711!4d112.744184!16s%2Fg%2F11b6xdvl92!19sChIJe-VI7cP71y0Rxyv02t6TeM0?authuser=0&hl=id&rclk=1,Psychologist,2
"Biro Analisa Sidik Jari & Psikolog ( Penanggung Jawab : Ir.Arief Yunarto,Ak,M.Psi - Pakar Biometrik )",Psikolog,Jawa Timur,Perum Griya Tirtoudan Permai Blok A No. 22,,0813-5947-3665,,,"https://www.google.com/maps/place/Biro+Analisa+Sidik+Jari+%26+Psikolog+%28+Penanggung+Jawab+:+Ir.Arief+Yunarto,Ak,M.Psi+-+Pakar+Biometrik+%29/data=!4m7!3m6!1s0x2e78573d9297275b:0x4a5fa237b2dcc7d8!8m2!3d-7.8347746!4d112.0208622!16s%2Fg%2F11pdy0ygnt!19sChIJWyeXkj1XeC4R2MfcsjeiX0o?authuser=0&hl=id&rclk=1",Psychologist,2
Pusat Studi Psikologi dan Sains,Psikoterapis,Jawa Timur,2JXW+3R5,,,,,https://www.google.com/maps/place/Pusat+Studi+Psikologi+dan+Sains/data=!4m7!3m6!1s0x2dd6292bf58d146b:0x69ab5729e3199358!8m2!3d-7.9523566!4d112.6470989!16s%2Fg%2F11rhw9vmht!19sChIJaxSN9Ssp1i0RWJMZ4ylXq2k?authuser=0&hl=id&rclk=1,Psychologist,2
Lembaga Psikologi Darul Ulum (Lapsidu),Psikolog,Jawa Timur,Unnamed Road,,0812-8001-3775,,,https://www.google.com/maps/place/Lembaga+Psikologi+Darul+Ulum+%28Lapsidu%29/data=!4m7!3m6!1s0x2e786b2e570a7e85:0x14fcf574767c7860!8m2!3d-7.5436445!4d112.2751414!16s%2Fg%2F11h4202hkq!19sChIJhX4KVy5reC4RYHh8dnT1_BQ?authuser=0&hl=id&rclk=1,Psychologist,2
Praktik Psikolog - Klinik Psikologi Sinergia Tulunggung,Psikolog,Jawa Timur,Jl. Sultan Agung V desa No.5,,0857-0750-3397,,,https://www.google.com/maps/place/Praktik+Psikolog+-+Klinik+Psikologi+Sinergia+Tulunggung/data=!4m7!3m6!1s0x2e78fd57f408e823:0x21cf37d618c4845b!8m2!3d-8.0398806!4d111.913888!16s%2Fg%2F11fk25hry_!19sChIJI-gI9Ff9eC4RW4TEGNY3zyE?authuser=0&hl=id&rclk=1,Psychology Clinic,3
Klinik Psikologi RSPM,Rumah Sakit,Jawa Timur,·,0800,0857-5506-7089,,,https://www.google.com/maps/place/Klinik+Psikologi+RSPM/data=!4m7!3m6!1s0x2e79bfff23900453:0x92cd7ed9efb2fda4!8m2!3d-7.6156846!4d111.5239626!16s%2Fg%2F11mtr_21bc!19sChIJUwSQI_-_eS4RpP2y79l-zZI?authuser=0&hl=id&rclk=1,Psychology Clinic,3
Klinik BELOVED KANTI ( Klinik Psikologi Anak dan Keluarga),Pusat Pendidikan,Jawa Timur,Jl. Villa Bukit Tidar No.506-507 Blok A4,,0821-4299-8977,,,https://www.google.com/maps/place/Klinik+BELOVED+KANTI+%28+Klinik+Psikologi+Anak+dan+Keluarga%29/data=!4m7!3m6!1s0x2e788319acdb78e5:0xb64fc64dfefd65a!8m2!3d-7.9433263!4d112.5824413!16s%2Fg%2F11m_zf1qy6!19sChIJ5XjbrBmDeC4RWtbv32T8ZAs?authuser=0&hl=id&rclk=1,Psychology Clinic,3
Klinik Psikologi Anak Kupompong,Psikolog,Jawa Timur,Jl. International Village I Jl. Citraland Surabaya A4/1,,0822-3377-9633,,,https://www.google.com/maps/place/Klinik+Psikologi+Anak+Kupompong/data=!4m7!3m6!1s0x2dd7fd876218522f:0xdb5dcbfdae93b851!8m2!3d-7.2866775!4d112.6501306!16s%2Fg%2F11hz03fdyy!19sChIJL1IYYof91y0RUbiTrv3LXds?authuser=0&hl=id&rclk=1,Psychology Clinic,3
Klinik Psikologi Islam,Klinik Tanpa Perjanjian,Jawa Timur,"JL Marabahan, No. 32, GKB",,(031) 70609452,,,https://www.google.com/maps/place/Klinik+Psikologi+Islam/data=!4m7!3m6!1s0x2e77fe2e84b81581:0x301f59f609d687a5!8m2!3d-7.1472827!4d112.6116939!16s%2Fg%2F11b6dq3d97!19sChIJgRW4hC7-dy4RpYfWCfZZHzA?authuser=0&hl=id&rclk=1,Psychology Clinic,3
"Rumah Sakit Jiwa ""RSJ"" Dr Radjiman Wediodiningrat LAWANG",Psikolog,Jawa Timur,·,,(0341) 429067,,,https://www.google.com/maps/place/Rumah+Sakit+Jiwa+%22RSJ%22+Dr+Radjiman+Wediodiningrat+LAWANG/data=!4m7!3m6!1s0x2dd7d357f1cc5f01:0x1011d7ec7b8516b9!8m2!3d-7.8249138!4d112.7155527!16s%2Fg%2F1x5cwv76!19sChIJAV_M8VfT1y0RuRaFe-zXERA?authuser=0&hl=id&rclk=1,Psychiatric Hospital,4
Griya Layanan Psikologi Cahyaning Perwita,Rumah Sakit Jiwa,Jawa Timur,Jl. Suratan AMD No.9,,0857-7773-7393,,,https://www.google.com/maps/place/Griya+Layanan+Psikologi+Cahyaning+Perwita/data=!4m7!3m6!1s0x2e780d2b3781824b:0xf8eda57c91327674!8m2!3d-7.4738701!4d112.4341173!16s%2Fg%2F11s_wp5lgy!19sChIJS4KBNysNeC4RdHYykXyl7fg?authuser=0&hl=id&rclk=1,Psychiatric Hospital,4
Rumah Sakit Menur Provinsi Jawa Timur,Klinik Kesehatan Mental,Jawa Timur,·,,(031) 5021635,,,https://www.google.com/maps/place/Rumah+Sakit+Menur+Provinsi+Jawa+Timur/data=!4m7!3m6!1s0x2dd7fbbc4ed41345:0x9a7a8ae762918f4e!8m2!3d-7.2853922!4d112.7621621!16s%2Fg%2F1tc_hjzh!19sChIJRRPUTrz71y0RTo-RYueKepo?authuser=0&hl=id&rclk=1,Hospital,5
Goclass,Penasihat,Jawa Timur,·,2030,0823-8604-5243,,,https://www.google.com/maps/place/Goclass/data=!4m7!3m6!1s0x2dd7e6ce50eea73f:0x7645308f1c3bcfcd!8m2!3d-7.4540574!4d112.7302417!16s%2Fg%2F11g8x377hk!19sChIJP6fuUM7m1y0Rzc87HI8wRXY?authuser=0&hl=id&rclk=1,Mental Health Service,7
